"code","group","article","description"
"S89.321G","2","A52465","Salter-Harris Type II physeal fracture of lower end of right fibula, subsequent encounter for fracture with delayed healing"
"S89.321K","2","A52465","Salter-Harris Type II physeal fracture of lower end of right fibula, subsequent encounter for fracture with nonunion"
"S89.321P","2","A52465","Salter-Harris Type II physeal fracture of lower end of right fibula, subsequent encounter for fracture with malunion"
"S89.321S","2","A52465","Salter-Harris Type II physeal fracture of lower end of right fibula, sequela"
"S89.322A","2","A52465","Salter-Harris Type II physeal fracture of lower end of left fibula, initial encounter for closed fracture"
"S89.322D","2","A52465","Salter-Harris Type II physeal fracture of lower end of left fibula, subsequent encounter for fracture with routine healing"
"S89.322G","2","A52465","Salter-Harris Type II physeal fracture of lower end of left fibula, subsequent encounter for fracture with delayed healing"
"S89.322K","2","A52465","Salter-Harris Type II physeal fracture of lower end of left fibula, subsequent encounter for fracture with nonunion"
"S89.322P","2","A52465","Salter-Harris Type II physeal fracture of lower end of left fibula, subsequent encounter for fracture with malunion"
"S89.322S","2","A52465","Salter-Harris Type II physeal fracture of lower end of left fibula, sequela"
"S89.391A","2","A52465","Other physeal fracture of lower end of right fibula, initial encounter for closed fracture"
"S89.391D","2","A52465","Other physeal fracture of lower end of right fibula, subsequent encounter for fracture with routine healing"
"S89.391G","2","A52465","Other physeal fracture of lower end of right fibula, subsequent encounter for fracture with delayed healing"
"S89.391K","2","A52465","Other physeal fracture of lower end of right fibula, subsequent encounter for fracture with nonunion"
"S89.391P","2","A52465","Other physeal fracture of lower end of right fibula, subsequent encounter for fracture with malunion"
"S89.391S","2","A52465","Other physeal fracture of lower end of right fibula, sequela"
"S89.392A","2","A52465","Other physeal fracture of lower end of left fibula, initial encounter for closed fracture"
"S89.392D","2","A52465","Other physeal fracture of lower end of left fibula, subsequent encounter for fracture with routine healing"
"S89.392G","2","A52465","Other physeal fracture of lower end of left fibula, subsequent encounter for fracture with delayed healing"
"S89.392K","2","A52465","Other physeal fracture of lower end of left fibula, subsequent encounter for fracture with nonunion"
"S89.392P","2","A52465","Other physeal fracture of lower end of left fibula, subsequent encounter for fracture with malunion"
"S89.392S","2","A52465","Other physeal fracture of lower end of left fibula, sequela"
"T84.012A","2","A52465","Broken internal right knee prosthesis, initial encounter"
"T84.012D","2","A52465","Broken internal right knee prosthesis, subsequent encounter"
"T84.012S","2","A52465","Broken internal right knee prosthesis, sequela"
"T84.013A","2","A52465","Broken internal left knee prosthesis, initial encounter"
"T84.013D","2","A52465","Broken internal left knee prosthesis, subsequent encounter"
"T84.013S","2","A52465","Broken internal left knee prosthesis, sequela"
"T84.022A","2","A52465","Instability of internal right knee prosthesis, initial encounter"
"T84.022D","2","A52465","Instability of internal right knee prosthesis, subsequent encounter"
"T84.022S","2","A52465","Instability of internal right knee prosthesis, sequela"
"T84.023A","2","A52465","Instability of internal left knee prosthesis, initial encounter"
"T84.023D","2","A52465","Instability of internal left knee prosthesis, subsequent encounter"
"T84.023S","2","A52465","Instability of internal left knee prosthesis, sequela"
"T84.032A","2","A52465","Mechanical loosening of internal right knee prosthetic joint, initial encounter"
"T84.032D","2","A52465","Mechanical loosening of internal right knee prosthetic joint, subsequent encounter"
"T84.032S","2","A52465","Mechanical loosening of internal right knee prosthetic joint, sequela"
"T84.033A","2","A52465","Mechanical loosening of internal left knee prosthetic joint, initial encounter"
"T84.033D","2","A52465","Mechanical loosening of internal left knee prosthetic joint, subsequent encounter"
"T84.033S","2","A52465","Mechanical loosening of internal left knee prosthetic joint, sequela"
"T84.052A","2","A52465","Periprosthetic osteolysis of internal prosthetic right knee joint, initial encounter"
"T84.052D","2","A52465","Periprosthetic osteolysis of internal prosthetic right knee joint, subsequent encounter"
"T84.052S","2","A52465","Periprosthetic osteolysis of internal prosthetic right knee joint, sequela"
"T84.053A","2","A52465","Periprosthetic osteolysis of internal prosthetic left knee joint, initial encounter"
"T84.053D","2","A52465","Periprosthetic osteolysis of internal prosthetic left knee joint, subsequent encounter"
"T84.053S","2","A52465","Periprosthetic osteolysis of internal prosthetic left knee joint, sequela"
"T84.062A","2","A52465","Wear of articular bearing surface of internal prosthetic right knee joint, initial encounter"
"T84.062D","2","A52465","Wear of articular bearing surface of internal prosthetic right knee joint, subsequent encounter"
"T84.062S","2","A52465","Wear of articular bearing surface of internal prosthetic right knee joint, sequela"
"T84.063A","2","A52465","Wear of articular bearing surface of internal prosthetic left knee joint, initial encounter"
"T84.063D","2","A52465","Wear of articular bearing surface of internal prosthetic left knee joint, subsequent encounter"
"T84.063S","2","A52465","Wear of articular bearing surface of internal prosthetic left knee joint, sequela"
"T84.092A","2","A52465","Other mechanical complication of internal right knee prosthesis, initial encounter"
"T84.092D","2","A52465","Other mechanical complication of internal right knee prosthesis, subsequent encounter"
"T84.092S","2","A52465","Other mechanical complication of internal right knee prosthesis, sequela"
"T84.093A","2","A52465","Other mechanical complication of internal left knee prosthesis, initial encounter"
"T84.093D","2","A52465","Other mechanical complication of internal left knee prosthesis, subsequent encounter"
"T84.093S","2","A52465","Other mechanical complication of internal left knee prosthesis, sequela"
"T84.114A","2","A52465","Breakdown (mechanical) of internal fixation device of right femur, initial encounter"
"T84.114D","2","A52465","Breakdown (mechanical) of internal fixation device of right femur, subsequent encounter"
"T84.114S","2","A52465","Breakdown (mechanical) of internal fixation device of right femur, sequela"
"T84.115A","2","A52465","Breakdown (mechanical) of internal fixation device of left femur, initial encounter"
"T84.115D","2","A52465","Breakdown (mechanical) of internal fixation device of left femur, subsequent encounter"
"T84.115S","2","A52465","Breakdown (mechanical) of internal fixation device of left femur, sequela"
"T84.116A","2","A52465","Breakdown (mechanical) of internal fixation device of bone of right lower leg, initial encounter"
"T84.116D","2","A52465","Breakdown (mechanical) of internal fixation device of bone of right lower leg, subsequent encounter"
"T84.116S","2","A52465","Breakdown (mechanical) of internal fixation device of bone of right lower leg, sequela"
"T84.117A","2","A52465","Breakdown (mechanical) of internal fixation device of bone of left lower leg, initial encounter"
"T84.117D","2","A52465","Breakdown (mechanical) of internal fixation device of bone of left lower leg, subsequent encounter"
"T84.117S","2","A52465","Breakdown (mechanical) of internal fixation device of bone of left lower leg, sequela"
"T84.124A","2","A52465","Displacement of internal fixation device of right femur, initial encounter"
"T84.124D","2","A52465","Displacement of internal fixation device of right femur, subsequent encounter"
"T84.124S","2","A52465","Displacement of internal fixation device of right femur, sequela"
"T84.125A","2","A52465","Displacement of internal fixation device of left femur, initial encounter"
"T84.125D","2","A52465","Displacement of internal fixation device of left femur, subsequent encounter"
"T84.125S","2","A52465","Displacement of internal fixation device of left femur, sequela"
"T84.126A","2","A52465","Displacement of internal fixation device of bone of right lower leg, initial encounter"
"T84.126D","2","A52465","Displacement of internal fixation device of bone of right lower leg, subsequent encounter"
"T84.126S","2","A52465","Displacement of internal fixation device of bone of right lower leg, sequela"
"T84.127A","2","A52465","Displacement of internal fixation device of bone of left lower leg, initial encounter"
"T84.127D","2","A52465","Displacement of internal fixation device of bone of left lower leg, subsequent encounter"
"T84.127S","2","A52465","Displacement of internal fixation device of bone of left lower leg, sequela"
"T84.194A","2","A52465","Other mechanical complication of internal fixation device of right femur, initial encounter"
"T84.194D","2","A52465","Other mechanical complication of internal fixation device of right femur, subsequent encounter"
"T84.194S","2","A52465","Other mechanical complication of internal fixation device of right femur, sequela"
"T84.195A","2","A52465","Other mechanical complication of internal fixation device of left femur, initial encounter"
"T84.195D","2","A52465","Other mechanical complication of internal fixation device of left femur, subsequent encounter"
"T84.195S","2","A52465","Other mechanical complication of internal fixation device of left femur, sequela"
"T84.196A","2","A52465","Other mechanical complication of internal fixation device of bone of right lower leg, initial encounter"
