"code","group","article","description"
"C40.90","5","A52479","Malignant neoplasm of unspecified bones and articular cartilage of unspecified limb"
"C40.91","5","A52479","Malignant neoplasm of unspecified bones and articular cartilage of right limb"
"C40.92","5","A52479","Malignant neoplasm of unspecified bones and articular cartilage of left limb"
"C41.0","5","A52479","Malignant neoplasm of bones of skull and face"
"C41.1","5","A52479","Malignant neoplasm of mandible"
"C41.2","5","A52479","Malignant neoplasm of vertebral column"
"C41.3","5","A52479","Malignant neoplasm of ribs, sternum and clavicle"
"C41.4","5","A52479","Malignant neoplasm of pelvic bones, sacrum and coccyx"
"C41.9","5","A52479","Malignant neoplasm of bone and articular cartilage, unspecified"
"C43.0","5","A52479","Malignant melanoma of lip"
"C43.10","5","A52479","Malignant melanoma of unspecified eyelid, including canthus"
"C43.111","5","A52479","Malignant melanoma of right upper eyelid, including canthus"
"C43.112","5","A52479","Malignant melanoma of right lower eyelid, including canthus"
"C43.121","5","A52479","Malignant melanoma of left upper eyelid, including canthus"
"C43.122","5","A52479","Malignant melanoma of left lower eyelid, including canthus"
"C43.20","5","A52479","Malignant melanoma of unspecified ear and external auricular canal"
"C43.21","5","A52479","Malignant melanoma of right ear and external auricular canal"
"C43.22","5","A52479","Malignant melanoma of left ear and external auricular canal"
"C43.30","5","A52479","Malignant melanoma of unspecified part of face"
"C43.31","5","A52479","Malignant melanoma of nose"
"C43.39","5","A52479","Malignant melanoma of other parts of face"
"C43.4","5","A52479","Malignant melanoma of scalp and neck"
"C43.51","5","A52479","Malignant melanoma of anal skin"
"C43.52","5","A52479","Malignant melanoma of skin of breast"
"C43.59","5","A52479","Malignant melanoma of other part of trunk"
"C43.60","5","A52479","Malignant melanoma of unspecified upper limb, including shoulder"
"C43.61","5","A52479","Malignant melanoma of right upper limb, including shoulder"
"C43.62","5","A52479","Malignant melanoma of left upper limb, including shoulder"
"C43.70","5","A52479","Malignant melanoma of unspecified lower limb, including hip"
"C43.71","5","A52479","Malignant melanoma of right lower limb, including hip"
"C43.72","5","A52479","Malignant melanoma of left lower limb, including hip"
"C43.8","5","A52479","Malignant melanoma of overlapping sites of skin"
"C43.9","5","A52479","Malignant melanoma of skin, unspecified"
"C45.1","5","A52479","Mesothelioma of peritoneum"
"C45.9","5","A52479","Mesothelioma, unspecified"
"C47.0","5","A52479","Malignant neoplasm of peripheral nerves of head, face and neck"
"C47.10","5","A52479","Malignant neoplasm of peripheral nerves of unspecified upper limb, including shoulder"
"C47.11","5","A52479","Malignant neoplasm of peripheral nerves of right upper limb, including shoulder"
"C47.12","5","A52479","Malignant neoplasm of peripheral nerves of left upper limb, including shoulder"
"C47.20","5","A52479","Malignant neoplasm of peripheral nerves of unspecified lower limb, including hip"
"C47.21","5","A52479","Malignant neoplasm of peripheral nerves of right lower limb, including hip"
"C47.22","5","A52479","Malignant neoplasm of peripheral nerves of left lower limb, including hip"
"C47.3","5","A52479","Malignant neoplasm of peripheral nerves of thorax"
"C47.4","5","A52479","Malignant neoplasm of peripheral nerves of abdomen"
"C47.5","5","A52479","Malignant neoplasm of peripheral nerves of pelvis"
"C47.6","5","A52479","Malignant neoplasm of peripheral nerves of trunk, unspecified"
"C47.8","5","A52479","Malignant neoplasm of overlapping sites of peripheral nerves and autonomic nervous system"
"C47.9","5","A52479","Malignant neoplasm of peripheral nerves and autonomic nervous system, unspecified"
"C48.0","5","A52479","Malignant neoplasm of retroperitoneum"
"C48.1","5","A52479","Malignant neoplasm of specified parts of peritoneum"
"C48.2","5","A52479","Malignant neoplasm of peritoneum, unspecified"
"C48.8","5","A52479","Malignant neoplasm of overlapping sites of retroperitoneum and peritoneum"
"C49.0","5","A52479","Malignant neoplasm of connective and soft tissue of head, face and neck"
"C49.10","5","A52479","Malignant neoplasm of connective and soft tissue of unspecified upper limb, including shoulder"
"C49.11","5","A52479","Malignant neoplasm of connective and soft tissue of right upper limb, including shoulder"
"C49.12","5","A52479","Malignant neoplasm of connective and soft tissue of left upper limb, including shoulder"
"C49.20","5","A52479","Malignant neoplasm of connective and soft tissue of unspecified lower limb, including hip"
"C49.21","5","A52479","Malignant neoplasm of connective and soft tissue of right lower limb, including hip"
"C49.22","5","A52479","Malignant neoplasm of connective and soft tissue of left lower limb, including hip"
"C49.3","5","A52479","Malignant neoplasm of connective and soft tissue of thorax"
"C49.4","5","A52479","Malignant neoplasm of connective and soft tissue of abdomen"
"C49.5","5","A52479","Malignant neoplasm of connective and soft tissue of pelvis"
"C49.6","5","A52479","Malignant neoplasm of connective and soft tissue of trunk, unspecified"
"C49.8","5","A52479","Malignant neoplasm of overlapping sites of connective and soft tissue"
"C49.9","5","A52479","Malignant neoplasm of connective and soft tissue, unspecified"
"C50.011","5","A52479","Malignant neoplasm of nipple and areola, right female breast"
"C50.012","5","A52479","Malignant neoplasm of nipple and areola, left female breast"
"C50.019","5","A52479","Malignant neoplasm of nipple and areola, unspecified female breast"
"C50.021","5","A52479","Malignant neoplasm of nipple and areola, right male breast"
"C50.022","5","A52479","Malignant neoplasm of nipple and areola, left male breast"
"C50.029","5","A52479","Malignant neoplasm of nipple and areola, unspecified male breast"
"C50.111","5","A52479","Malignant neoplasm of central portion of right female breast"
"C50.112","5","A52479","Malignant neoplasm of central portion of left female breast"
"C50.119","5","A52479","Malignant neoplasm of central portion of unspecified female breast"
"C50.121","5","A52479","Malignant neoplasm of central portion of right male breast"
"C50.122","5","A52479","Malignant neoplasm of central portion of left male breast"
"C50.129","5","A52479","Malignant neoplasm of central portion of unspecified male breast"
"C50.211","5","A52479","Malignant neoplasm of upper-inner quadrant of right female breast"
"C50.212","5","A52479","Malignant neoplasm of upper-inner quadrant of left female breast"
"C50.219","5","A52479","Malignant neoplasm of upper-inner quadrant of unspecified female breast"
"C50.221","5","A52479","Malignant neoplasm of upper-inner quadrant of right male breast"
"C50.222","5","A52479","Malignant neoplasm of upper-inner quadrant of left male breast"
"C50.229","5","A52479","Malignant neoplasm of upper-inner quadrant of unspecified male breast"
"C50.311","5","A52479","Malignant neoplasm of lower-inner quadrant of right female breast"
"C50.312","5","A52479","Malignant neoplasm of lower-inner quadrant of left female breast"
"C50.319","5","A52479","Malignant neoplasm of lower-inner quadrant of unspecified female breast"
"C50.321","5","A52479","Malignant neoplasm of lower-inner quadrant of right male breast"
"C50.322","5","A52479","Malignant neoplasm of lower-inner quadrant of left male breast"
"C50.329","5","A52479","Malignant neoplasm of lower-inner quadrant of unspecified male breast"
"C50.411","5","A52479","Malignant neoplasm of upper-outer quadrant of right female breast"
"C50.412","5","A52479","Malignant neoplasm of upper-outer quadrant of left female breast"
"C50.419","5","A52479","Malignant neoplasm of upper-outer quadrant of unspecified female breast"
"C50.421","5","A52479","Malignant neoplasm of upper-outer quadrant of right male breast"
"C50.422","5","A52479","Malignant neoplasm of upper-outer quadrant of left male breast"
"C50.429","5","A52479","Malignant neoplasm of upper-outer quadrant of unspecified male breast"
"C50.511","5","A52479","Malignant neoplasm of lower-outer quadrant of right female breast"
"C50.512","5","A52479","Malignant neoplasm of lower-outer quadrant of left female breast"
"C50.519","5","A52479","Malignant neoplasm of lower-outer quadrant of unspecified female breast"
"C50.521","5","A52479","Malignant neoplasm of lower-outer quadrant of right male breast"
"C50.522","5","A52479","Malignant neoplasm of lower-outer quadrant of left male breast"
"C50.529","5","A52479","Malignant neoplasm of lower-outer quadrant of unspecified male breast"
"C50.611","5","A52479","Malignant neoplasm of axillary tail of right female breast"
"C50.612","5","A52479","Malignant neoplasm of axillary tail of left female breast"
"C50.619","5","A52479","Malignant neoplasm of axillary tail of unspecified female breast"
"C50.621","5","A52479","Malignant neoplasm of axillary tail of right male breast"
"C50.622","5","A52479","Malignant neoplasm of axillary tail of left male breast"
"C50.629","5","A52479","Malignant neoplasm of axillary tail of unspecified male breast"
"C50.811","5","A52479","Malignant neoplasm of overlapping sites of right female breast"
"C50.812","5","A52479","Malignant neoplasm of overlapping sites of left female breast"
"C50.819","5","A52479","Malignant neoplasm of overlapping sites of unspecified female breast"
"C50.821","5","A52479","Malignant neoplasm of overlapping sites of right male breast"
"C50.822","5","A52479","Malignant neoplasm of overlapping sites of left male breast"
"C50.829","5","A52479","Malignant neoplasm of overlapping sites of unspecified male breast"
"C50.911","5","A52479","Malignant neoplasm of unspecified site of right female breast"
"C50.912","5","A52479","Malignant neoplasm of unspecified site of left female breast"
"C50.919","5","A52479","Malignant neoplasm of unspecified site of unspecified female breast"
"C50.921","5","A52479","Malignant neoplasm of unspecified site of right male breast"
"C50.922","5","A52479","Malignant neoplasm of unspecified site of left male breast"
"C50.929","5","A52479","Malignant neoplasm of unspecified site of unspecified male breast"
"C50.A0","5","A52479","Malignant inflammatory neoplasm of unspecified breast"
"C50.A1","5","A52479","Malignant inflammatory neoplasm of right breast"
"C50.A2","5","A52479","Malignant inflammatory neoplasm of left breast"
"C54.0","5","A52479","Malignant neoplasm of isthmus uteri"
"C54.1","5","A52479","Malignant neoplasm of endometrium"
"C54.2","5","A52479","Malignant neoplasm of myometrium"
"C54.3","5","A52479","Malignant neoplasm of fundus uteri"
"C54.8","5","A52479","Malignant neoplasm of overlapping sites of corpus uteri"
"C54.9","5","A52479","Malignant neoplasm of corpus uteri, unspecified"
"C56.1","5","A52479","Malignant neoplasm of right ovary"
"C56.2","5","A52479","Malignant neoplasm of left ovary"
"C56.3","5","A52479","Malignant neoplasm of bilateral ovaries"
"C56.9","5","A52479","Malignant neoplasm of unspecified ovary"
"C57.00","5","A52479","Malignant neoplasm of unspecified fallopian tube"
"C57.01","5","A52479","Malignant neoplasm of right fallopian tube"
"C57.02","5","A52479","Malignant neoplasm of left fallopian tube"
"C57.10","5","A52479","Malignant neoplasm of unspecified broad ligament"
"C57.11","5","A52479","Malignant neoplasm of right broad ligament"
"C57.12","5","A52479","Malignant neoplasm of left broad ligament"
"C57.20","5","A52479","Malignant neoplasm of unspecified round ligament"
"C57.21","5","A52479","Malignant neoplasm of right round ligament"
"C57.22","5","A52479","Malignant neoplasm of left round ligament"
"C57.3","5","A52479","Malignant neoplasm of parametrium"
"C57.4","5","A52479","Malignant neoplasm of uterine adnexa, unspecified"
"C61","5","A52479","Malignant neoplasm of prostate"
"C62.00","5","A52479","Malignant neoplasm of unspecified undescended testis"
"C62.01","5","A52479","Malignant neoplasm of undescended right testis"
"C62.02","5","A52479","Malignant neoplasm of undescended left testis"
"C62.10","5","A52479","Malignant neoplasm of unspecified descended testis"
"C62.11","5","A52479","Malignant neoplasm of descended right testis"
"C62.12","5","A52479","Malignant neoplasm of descended left testis"
"C62.90","5","A52479","Malignant neoplasm of unspecified testis, unspecified whether descended or undescended"
"C62.91","5","A52479","Malignant neoplasm of right testis, unspecified whether descended or undescended"
"C62.92","5","A52479","Malignant neoplasm of left testis, unspecified whether descended or undescended"
"C79.51","5","A52479","Secondary malignant neoplasm of bone"
"C79.52","5","A52479","Secondary malignant neoplasm of bone marrow"
"C79.63","5","A52479","Secondary malignant neoplasm of bilateral ovaries"
"C80.0","5","A52479","Disseminated malignant neoplasm, unspecified"
"C81.00","5","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, unspecified site"
"C81.01","5","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of head, face, and neck"
"C81.02","5","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, intrathoracic lymph nodes"
"C81.03","5","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, intra-abdominal lymph nodes"
"C81.04","5","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of axilla and upper limb"
"C81.05","5","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of inguinal region and lower limb"
"C81.06","5","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, intrapelvic lymph nodes"
"C81.07","5","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, spleen"
"C81.08","5","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of multiple sites"
"C81.09","5","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, extranodal and solid organ sites"
"C81.0A","5","A52479","Nodular lymphocyte predominant Hodgkin lymphoma, in remission"
"C81.10","5","A52479","Nodular sclerosis Hodgkin lymphoma, unspecified site"
"C81.11","5","A52479","Nodular sclerosis Hodgkin lymphoma, lymph nodes of head, face, and neck"
"C81.12","5","A52479","Nodular sclerosis Hodgkin lymphoma, intrathoracic lymph nodes"
"C81.13","5","A52479","Nodular sclerosis Hodgkin lymphoma, intra-abdominal lymph nodes"
"C81.14","5","A52479","Nodular sclerosis Hodgkin lymphoma, lymph nodes of axilla and upper limb"
"C81.15","5","A52479","Nodular sclerosis Hodgkin lymphoma, lymph nodes of inguinal region and lower limb"
"C81.16","5","A52479","Nodular sclerosis Hodgkin lymphoma, intrapelvic lymph nodes"
"C81.17","5","A52479","Nodular sclerosis Hodgkin lymphoma, spleen"
